,Operator ID,Operator Name,Operator Type,State,2010 - Main Miles Built,2011 - Main Miles Built,2012 - Main Miles Built,2013 - Main Miles Built,2014 - Main Miles Built,2015 - Main Miles Built,2016 - Main Miles Built,2017 - Main Miles Built,2018 - Main Miles Built,2019 - Main Miles Built,2020 - Main Miles Built
1109,2796,CORNING MUNICIPAL UTILITIES,Municipal Owned,IA,0,0,0,1,0,0,0,0,0,0,0
1110,2792,CORN GAS DEPT,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
1111,2788,"CORINTH GAS DEPT, CITY OF",Municipal Owned,MS,1,3,2,2,8,5,2,2,1,2,1
1112,2784,"CORDOVA, WATER WORKS & GAS BOARD FO THE CITY OF",Municipal Owned,AL,0,22,0,0,-5.399999999999999,0.0,0.0,0.0,0.0,-0.5,0
1113,2780,"CORDELE GAS SYSTEM, CITY OF",Municipal Owned,GA,2,0,1,0,0,0,0,0,0,0.029999999999999805,1.04
1114,2778,"COPPER MARKET, INC",Privately Owned,AZ,0.076,0.0,0.0,0.06899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0
1115,2776,COPAN GAS CO,Municipal Owned,OK,0,0,0,0,0,0,0,0,3,0,0
1116,2768,COON RAPIDS MUNICIPAL UTILITIES,Municipal Owned,IA,0,0.19,0.0,0.0,0.127,0.0,0.21700000000000003,0.0,0.0,0.0,0
1117,2764,"COOKEVILLE GAS DEPT, CITY OF",Municipal Owned,TN,2.58,4.2,3.8999999999999995,0.9299999999999997,2.9400000000000013,1.8900000000000006,1.9199999999999982,0.620000000000001,1.9699999999999989,3.8000000000000007,1.78
1118,2748,CONSUMERS ENERGY CO,Investor Owned,MI,86,76,183.07,246.05599999999998,500.85799999999995,383.6400000000001,352.2850000000001,493.5459999999998,314.8250000000003,237.95899999999983,184.132
1119,2736,CONSUMERS GAS UTILITY CO,Privately Owned,WV,2,4,2,1,1,1,1,1,0,2,0
1120,2728,CONSUMERS GAS CO,Investor Owned,IL,0,0.947,0.894,1.761,9.728,2.1270000000000007,0.6729999999999983,0.5800000000000018,6.899999999999999,2.1799999999999997,2.58
1121,2712,CONSOLIDATED GAS UTILITY DISTRICTS OF GRANT PARISH,Municipal Owned,LA,0,0,0,0,1.6,0.2999999999999998,0.0,1.0,0.0,0.0,0
1122,2704,CONSOLIDATED EDISON CO OF NEW YORK,Investor Owned,NY,16,49,16,180,92,97,108,84,103,102,64
1123,2700,CONNECTICUT NATURAL GAS CORP,Investor Owned,CT,17,14,26,33,38,55,40,40,26,29,27
1124,2688,SOUTH ALABAMA GAS DISTRICT,Municipal Owned,AL,1.044,0.9359999999999999,5.695,2.9829999999999997,3.0020000000000007,4.939,1.8969999999999985,1.243000000000002,0.12099999999999866,2.59,2.131
1125,2676,COMMUNITY NATURAL GAS INC,Investor Owned,IN,2.21,3.8,3.5600000000000005,0.38400000000000034,14.21,12.259,22.467,29.989999999999995,20.370000000000005,9.430000000000007,12.33
1126,2652,NSTAR GAS COMPANY,Investor Owned,MA,29,42,52,56,41,50,59,59,61,60,58
1127,2644,"COMMERCE GAS SYSTEM, CITY OF",Municipal Owned,GA,1,1.5,3.4000000000000004,1.3999999999999995,1.3999999999999995,2.1000000000000014,6.599999999999998,9.470000000000002,1.0999999999999979,1.3000000000000007,0.93
1128,2632,"COLUMBUS, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,3,0,0,0.33999999999999986,0.1
1129,2624,COLUMBIA UTILITIES COMMISSION,Municipal Owned,KY,0,2,0,3.5,1.0,0.5,0,0,0,2.0999999999999996,3.3
1130,2622,"COLUMBIA, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
1131,2604,COLUMBIA GAS OF VIRGINIA INC,Investor Owned,VA,20,47,73.9,60.79999999999998,97.60000000000002,-299.3,0,0,0,0,0
1132,2600,COLUMBIA GAS OF PENNSYLVANIA,Investor Owned,PA,52,151,145.60000000000002,163.39999999999998,158.10000000000002,159.39999999999998,175.20000000000005,186.20000000000005,158.0,187.89999999999986,159.5
1133,2596,COLUMBIA GAS OF OHIO INC,Investor Owned,OH,49,344,324,327.70000000000005,339.89999999999986,366.10000000000014,398.89999999999986,331.8000000000002,299.5,356.0,275.1
1134,2588,COLUMBIA GAS OF MARYLAND INC,Investor Owned,MD,3,17,10.3,9.999999999999996,14.0,8.200000000000003,10.599999999999994,16.0,15.300000000000011,18.19999999999999,22
1135,2585,COLUMBIA GAS OF KENTUCKY INC,Investor Owned,KY,3,14,38.7,22.599999999999994,30.200000000000003,26.30000000000001,30.69999999999999,31.19999999999999,33.10000000000002,45.89999999999998,37.3
1136,2572,"COLQUITT GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0.028,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0
1137,2568,"COLORADO SPRINGS, CITY OF",Municipal Owned,CO,28,26,22,33.019999999999996,35.354,39.748999999999995,30.676000000000016,43.14099999999999,39.601999999999975,40.388000000000034,54.861
1138,2556,COLLINWOOD GAS DEPT,Municipal Owned,TN,0,0,0,1,0,0,0,0,0,0,0
1139,2548,"COLFAX GAS DEPT, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
1140,2536,"COCHRAN GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,0,0.1,0.0,0.0,0.78,0.0,0.53
1141,2532,COBDEN MUNICIPAL GAS SYSTEM,Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
1142,2524,"COALINGA, CITY OF",Municipal Owned,CA,0,0,0,0,0,0,0,0,0,0,0
1143,2512,CLINTON - NEWBERRY NATURAL GAS AUTH,Municipal Owned,SC,18,61,8,3,3,8,7,2,12,10,7
1144,2508,"CLINTON GAS SYSTEM, CITY OF",Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
1145,2500,"CLINTON, TOWN OF - GAS UTIL DIST #2, E FELICIANA",Municipal Owned,LA,0,0,0,0,0,0,0,0.003,0.0,0.26,0
1146,2492,CLEVELAND GAS DEPT,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
1147,2488,CLEARWATER GAS SYSTEM,Municipal Owned,FL,2.6,11.200000000000001,18.400000000000002,-4.800000000000004,23.0,24.000000000000007,27.69999999999999,27.5,39.0,31.0,23.5
1148,2480,CLEARFIELD MUNICIPAL GAS SYSTEM,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
1149,2476,CLAYTON GAS SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
1150,2472,"CLAY NATURAL GAS SYSTEM, CITY OF",Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
1151,2468,VILLAGE OF CLAY CITY,Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
1152,2465,CLAIBORNE NATURAL GAS INC,Privately Owned,MS,0,0,0,0,0,0,0,0,0,0,0
1153,2464,"CLAXTON GAS DEPT, CITY OF",Municipal Owned,GA,0,0,0.03,0.0,0.0,0.0,0.0,1.8699999999999999,0.0,0.0,0
1154,2460,CLARKSVILLE GAS & WATER DEPT,Municipal Owned,TN,16,6,12,10,4,10,16,0,9,6,6
1155,2456,CLARKE - MOBILE COUNTIES GAS DIST,Municipal Owned,AL,1,0,1,0,2,2,1,4.199999999999999,0.8800000000000008,2.8179999999999996,0.239
1156,2452,"CLARENCE, CITY OF",Municipal Owned,MO,0,0,0,0,2,0,0,0,0,0,0
1157,2432,FLORIDA CITY GAS,Privately Owned,FL,34.21,20.990000000000002,36.7,49.69999999999999,41.599999999999994,67.80000000000001,63.5,79.39999999999998,68.80000000000001,65.90000000000003,76.8
1158,2428,CITY GAS CO,Investor Owned,WI,4,7,8,1,3,14,3,3,12,1,11
1159,2421,"CITRONELLE GAS UTILITIES BOARD, TOWN OF",Municipal Owned,AL,1,1,5,3,2,3,0,1,4,1,3
1160,2412,CITIZENS GAS UTIL DIST,Municipal Owned,TN,8,11,4.75,23.25,20,8,8,6,5,1,6
1161,2408,CITIZENS GAS FUEL CO,Investor Owned,MI,1,1,2,4,0,0,3,0,2,3,3
1162,2392,CITIZENS GAS & COKE UTILITY,Municipal Owned,IN,50,4,29,14,12,19,35,64,50,32,20
1163,2372,"CISNE GAS DEPT, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
1164,2368,CIRCLE PINES UTILITY,Municipal Owned,MN,2,0,3,0,4,0,2,0,3,0,2
1165,2364,DUKE ENERGY OHIO,Investor Owned,OH,72.752,76.593,78.44399999999999,37.21100000000001,81.75299999999999,132.87900000000002,27.43399999999997,63.69700000000006,61.486999999999966,84.81200000000001,52.127
1166,2360,CHRISNEY MUNICIPAL GAS CO,Municipal Owned,IN,0,0,0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0
1167,2356,CHOUTEAU PUBLIC WORKS AUTH,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
1168,2352,"CHIRENO MUNICIPAL GAS, CITY OF",Municipal Owned,TX,3.138,2.127,3.4460000000000006,3.1530000000000005,2.1439999999999984,0.7890000000000015,3.3339999999999996,4.975999999999999,1.065999999999999,0.6850000000000023,3.228
1169,2348,"CHIPLEY, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0,0
1170,2336,CHICKASAWHAY NATURAL GAS DIST,Municipal Owned,MS,13.6,0.0,2.0,3.0000000000000018,5.0,5.0,0.0,0.0,1.0,1.0,0
1171,2316,"CHESTER GAS DEPT, CITY OF",Municipal Owned,IL,0.138,0.0,0.246,0.0,0.11399999999999999,0.10199999999999998,0.0,0.376,0.0,0.0,0
1172,2312,CHESTER COUNTY NATURAL GAS AUTH,Municipal Owned,SC,3,9,2,0,6,2,6,1.6000000000000014,0.0,2.8900000000000006,0
1173,2309,CHESAPEAKE UTILITIES CORPORATION,Investor Owned,MD,3.665,3.7039999999999997,7.478,8.895999999999999,6.020000000000003,5.492000000000001,7.506999999999998,3.6769999999999996,9.682000000000002,7.037999999999997,3.457
1174,2308,"CHESTER, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
1175,2304,CHILDERSBURG GAS BOARD,Municipal Owned,AL,2,0,3.2,1.2000000000000002,0.39999999999999947,0.0,0.0,0.0,0.0,0.0,0
1176,2300,CHEROKEE WATERWORKS & GAS BOARD,Municipal Owned,AL,0,0,0,0,0,0,0,0,22,0.3000000000000007,0
1177,2297,CHENEY MUNICIPAL UTILITY,Municipal Owned,KS,0,1.91,-1.91,0,0,1.91,0.0,0.040000000000000036,0.0,0.0,0
1178,2292,CHELSEA GAS AUTH,Municipal Owned,OK,1.3,0.0,2.8,0.6000000000000005,2.0999999999999996,2.000000000000001,2.4299999999999997,0.8300000000000001,1.2400000000000002,1.5999999999999996,2
1179,2289,"CHATTAHOOCHEE, CITY OF",Municipal Owned,FL,19,0,0,0,0,0,-19,0,0,0,0
1180,2288,CHATTANOOGA GAS CO,Investor Owned,TN,12.83,12.17,18,17.4,40.199999999999996,29.200000000000017,17.399999999999977,21.400000000000006,14.599999999999994,24.700000000000017,16.98
1181,2280,CHATHAM NATURAL GAS DIV,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
1182,2272,CHARTIERS NATURAL GAS CO INC,Investor Owned,PA,1,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.5,0
1183,2268,"CHARLOTTESVILLE, CITY OF",Municipal Owned,VA,1.7,1.5000000000000002,1.4799999999999995,0.7000000000000002,2.0,1.8999999999999995,4.300000000000001,3.9999999999999982,2.2600000000000016,1.8599999999999994,1
1184,2256,"CHANUTE, CITY OF",Municipal Owned,KS,1.59,1.7949999999999997,0.8210000000000006,1.2219999999999995,0.9390000000000001,0.6509999999999998,0.8479999999999999,0.5120000000000005,0.4169999999999998,0.4540000000000006,0.01
1185,2236,CHAMBERSBURG GAS DEPT,Municipal Owned,PA,1.203,0.694,1.2049999999999998,1.3700000000000006,1.9299999999999997,2.4029999999999996,2.521000000000001,2.360999999999999,1.5630000000000006,3.5,6.42
1186,2232,"CENTREVILLE MUNICIPAL GAS, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
1187,2227,"CENTURY, TOWN OF",Municipal Owned,FL,0,0,0,0,2.107,0.0,0.0,0.0,0.0,0.0,0
1188,2196,CENTRAL HUDSON GAS & ELECTRIC CORP,Investor Owned,NY,12,3.8000000000000007,15.099999999999998,19.300000000000004,23.599999999999994,21.400000000000006,44.3,31.80000000000001,34.69999999999999,25.30000000000001,15
1189,2188,CENTRAL FLORIDA GAS CORP,Investor Owned,FL,11.06,10.682,20.117,40.195,43.349999999999994,34.179,59.06999999999999,-15.769999999999982,50.804,1.6059999999999945,25.586
1190,2180,CENTRAL CITY GAS SYSTEM DEPT,Municipal Owned,NE,0,0,0,1,0,0,0.5,0.0,3.059,0.2649999999999997,1.407
1191,2176,"CENTERVILLE, TOWN OF",Municipal Owned,TN,1,2,0,2,1,6,0,3,0,1,0
1192,2172,CENTER MUNICIPAL GAS SYSTEM,Municipal Owned,CO,0,0,0,0,0,0,0,0,0,0,0
1193,2164,CEDAR FALLS MUNICIPAL UTILITY,Municipal Owned,IA,2.64,2.794,2.716,4.019,2.687999999999999,3.399000000000001,3.9720000000000013,4.341999999999999,2.5749999999999993,4.068000000000001,0
1194,2152,CASTROVILLE UTILITY SYSTEM,Municipal Owned,TX,0,0,0.33,0.09999999999999998,0.0,0.0,0.19,0.030000000000000027,0.0,0.15000000000000002,0
1195,2144,"CASSODAY GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
1196,2136,CASHION MUNICIPAL GAS SYSTEM,Municipal Owned,OK,0,0,0,8,-8,0,0.114,0.195,0.13,0.288,0.03
1197,2132,CASEY MUNICIPAL GAS SYSTEM,Municipal Owned,IL,45,-45,0,0,0,0,0,0,0,1,0
1198,2128,CASCADE NATURAL GAS CORP,Investor Owned,WA,7.65,53.88,24.47,35.93000000000001,32.47,47.599999999999994,75.01999999999998,79.73000000000002,81.95999999999998,49.47000000000003,57.63
1199,2124,CASCADE MUNICIPAL UTIL,Municipal Owned,IA,0,0,1,1,2,0.3200000000000003,0.54,0.5099999999999998,0.20000000000000018,0.0,0.08
1200,2120,"CARTERSVILLE GAS DEPT, CITY OF",Municipal Owned,GA,0.98,0.99,2.4300000000000006,2.3499999999999996,2.880000000000001,0.0,1.33,1.459999999999999,4.828000000000001,1.8389999999999986,2.66
1201,2116,"CARROLLTON GAS DISTRICT SYSTEM, CITY OF",Municipal Owned,KY,2,1,0,1,6.5,1.8000000000000007,0.4499999999999993,0.5500000000000007,0.0,0.6999999999999993,1
1202,2112,CARRIZO SPRINGS GAS DEPT,Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
1203,2096,"CARLISLE GAS SYSTEM, CITY OF",Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
1204,2092,CARENCRO GAS SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,1,0
1205,2088,"CARBON HILL GAS BOARD, CITY OF",Municipal Owned,AL,10,0,0,0,0,0,0,0,0,0,0
1206,2060,CANTON MUNICIPAL UTILITY,Municipal Owned,MS,5,5,15,5.899999999999999,10.5,4.600000000000001,1.5,1.3999999999999986,0.0,1.8999999999999986,7.73
1207,2047,CALEDONIA NATURAL GAS DISTRICT,Municipal Owned,MS,0,1,0,0,0,1,1,0,1,2,1
1208,2044,CAMP HILL UTILITY BOARD,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
1209,2036,"CAMILLA GAS SYSTEM, CITY OF",Municipal Owned,GA,0,4.072,0.0,1.7859999999999996,0.3310000000000004,0.0,0.0,0.0,0.0,0.0,0
1210,2020,CITY OF CALERA NATURAL GAS,Municipal Owned,AL,2,0,1,1.2800000000000002,0.0,0.5199999999999996,0.0,0.6800000000000006,0.39999999999999947,0.2999999999999998,1.07
1211,2016,CAIRO PUBLIC UTILITIES SYSTEM,Municipal Owned,IL,0,0,0,0,1,0,0,0,0,0.25,0
1212,2012,"CAIRO GAS SYSTEMS, CITY OF",Municipal Owned,GA,0.55,0.0,0.0,0.0,0.7709999999999999,0.16500000000000004,0.0,0.0,0.0,0.0,0
1213,1985,B & H GAS CO,Privately Owned,KY,0,13,0,1,0,0,0,0,0,0,0
1214,1976,"BYHALIA MUNICIPAL SYSTEM, TOWN OF",Municipal Owned,MS,0.75,10.0,0.0,0.0,3.25,0,0,1,0,0,0
1215,1944,BUSHNELL MUNICIPAL GAS UTILITY,Municipal Owned,IL,1,2,0,0,0,0,0,0,0.1379999999999999,0.0,0
1216,1936,"BURRTON MUNICIPLE DISTRICT SYSTEM, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
1217,1922,BURNSVILLE GAS CO,Privately Owned,MS,31,0,0,0,0,-20,0,-11,0,0,0
1218,1920,"BURLINGTON GAS SYSTEM , CITY OF",Municipal Owned,OK,0,0,0,0,0,0,0.1,0.62,0.0,0.0,0
1219,1912,BURLINGAME MUNICIPAL SYSTEM,Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
1220,1888,BURBANK PUBLIC WORKS AUTHORITY,Municipal Owned,OK,3,-3,3,0,0,0,-3,3.2,0.0,0.0,0
1221,1872,"BUFORD GAS SYSTEM, CITY OF",Municipal Owned,GA,14,5,7,8.299999999999997,11.100000000000001,20.699999999999996,41.400000000000006,18.700000000000003,25.799999999999997,23.099999999999994,19.62
1222,1840,BROWNSVILLE UTILITIES,Municipal Owned,TN,0,1,2,3,7,7,2,4,2,9,0
1223,1816,"BROOKSVILLE UTILITIES, TOWN OF",Municipal Owned,KY,2,-2,0,0.33,0.0,0.10999999999999999,0.12999999999999995,5.81,0.4500000000000002,1.13,0
1224,1808,BROOKSIDE GAS SYSTEM,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
1225,1800,KEYSPAN ENERGY DELIVERY - NY CITY,Investor Owned,NY,52,41,36,44,56,48,100,105.91000000000003,147.65299999999996,98.91999999999996,78.308
1226,1792,BROOKLYN MUNICIPAL GAS CO,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
1227,1752,BRIGHTON MUNICIPAL GAS SYSTEM,Municipal Owned,IA,0,0,0,0,0,0,0,0,0.2,0.0,0
1228,1736,BRIDGEPORT UTILITIES BOARD,Municipal Owned,AL,0,4.27,0.0,0.0,0.0,0.0,0.0,0.4400000000000004,0.0,0.9699999999999998,0.21
1229,1728,"BREWTON GAS DEPT, CITY OF",Municipal Owned,AL,0,0,0,0.61,0.0,1.0,0.0,0.17999999999999994,0.18999999999999995,0.0,1.62
1230,1720,"BRENHAM UTILITY, CITY OF",Municipal Owned,TX,2,1,1,1,0,3,1,2,2,1,0
1231,1696,"BRAZORIA, CITY OF",Municipal Owned,TX,0,0,1,0,0,0.1499999999999999,-0.1499999999999999,0.1499999999999999,0.0,0.0,0
1232,1688,"BRADY MUNICIPAL GAS CORP, CITY OF",Municipal Owned,TX,0.65,2.16,0.0,0.43400000000000016,0.008999999999999897,6.497,0.0,0.4399999999999995,0.009999999999999787,-0.10999999999999943,0
1233,1684,"BRACKETTVILLE, CITY OF, HOUSING AUTH OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
1234,1680,"BOYCE MUNICIPAL SYSTEM, TOWN OF",Municipal Owned,LA,35,0,0,0,0,0,0,0,0,0,35
1235,1672,"BOWMAN GAS SYSTEM, CITY OF",Municipal Owned,GA,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
1236,1640,BOSTON GAS CO,Investor Owned,MA,94.197,95.08599999999998,123.4,112.541,132.70700000000005,105.36599999999999,115.33399999999995,155.25900000000001,55.490999999999985,118.13099999999997,139.122
1237,1632,BOONVILLE NATURAL GAS CORP,Privately Owned,IN,3,0,1,0,3,3,2,2,1,1,1
1238,1624,BOONEVILLE MUNICIPAL GAS SYSTEM,Municipal Owned,MS,3,3,3,0,18,0,10,8,4,6,0
1239,1622,"BOOKER GAS CO, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
1240,1616,BOLIVAR GAS DEPT,Municipal Owned,TN,0,0,0,1,2,9,2,1,9,7,6
1241,1592,"BOERNE UTILITY, CITY OF",Municipal Owned,TX,0.29,0.11000000000000004,0.10999999999999999,0.29000000000000004,3.99,0.8399999999999999,7.500000000000001,3.5999999999999996,1.129999999999999,6.77,2.59
1242,1584,BOAZ GAS BOARD,Municipal Owned,AL,2,15,3,22,5.445999999999998,3.361000000000004,4.695,3.7519999999999953,3.8689999999999998,0.7180000000000035,0.398
1243,1568,BLUFORD MUNICIPAL GAS SYSTEM,Municipal Owned,IL,0,0,0,0,1,0,0,0,0,0,0
1244,1560,CARDINAL NATURAL GAS COMPANY,Investor Owned,WV,0,0.918,0.396,0.53,0.04899999999999993,0.4069999999999998,0.7190000000000003,4.018,2.537,3.3160000000000007,8.815
1245,1544,"BLOUNTSTOWN, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0,0
1246,1536,"BLOOMFIELD MUNICIPAL GAS, CITY OF",Municipal Owned,IA,0,0,0,0,0,0.138,0.10499999999999998,-0.013999999999999985,-0.229,0.211,0
1247,1520,"BLAKELY GAS DEPT, CITY OF",Municipal Owned,GA,1.28,0.0,0.0,0.29000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0
1248,1504,BLACKSTONE GAS CO,Privately Owned,MA,3,3,0.9000000000000004,0.8999999999999995,1.2999999999999998,2.200000000000001,0.5999999999999996,0.40000000000000036,0.29999999999999893,0.0,0
1249,1456,"BISMARCK GAS SYSTEM, CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0.06,0.0,0.0,0.0,0
1250,1448,"BILLINGS GAS CO, TOWN OF",Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
1251,1408,"BIG LAKE GAS DEPT, CITY OF",Municipal Owned,TX,0,0,0,1,1,0,0,0,0,0,0
1252,1400,BETHANY MUNICIPAL GAS SYSTEM,Municipal Owned,MO,0,0,0,0,0,0,0,0,1,0,0
1253,1392,BETHANY MUNICIPAL GAS SYSTEM,Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
1254,1384,"BESSEMER CITY MUNICIPAL SYSTEM, CITY OF",Municipal Owned,NC,0,0.5,0.0,0.21999999999999997,0.0,0.6300000000000001,1.31,0.16999999999999993,0.1499999999999999,0.04999999999999982,0.06
1255,1376,"BERWICK, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
1256,1360,"BERNIE MUNICIPAL SYSTEM, CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
1257,1344,BERKSHIRE GAS CO,Investor Owned,MA,6,9,12.489999999999998,15.690000000000001,11.68,10.590000000000003,16.22,11.409999999999997,11.170000000000002,9.107,10.19
1258,1336,BERGER CITY NATURAL GAS SYSTEM,Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
1259,1328,"BENTON GAS SYSTEM, CITY OF",Municipal Owned,KY,7.4,4.6,6,1,4,1,0,4,2,1,2
1260,1312,CITY OF BENSON,Municipal Owned,AZ,0,0,0,0,0,0,0,0,0,0,0
1261,1304,"BENNETTSVILLE ELECTRIC & GAS, CITY OF",Municipal Owned,SC,0,0,0,0,0,0,0,0,0,0,0
1262,1280,"BELMONT NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,MS,0,2,0,5,4,0,4,6,3,4.399999999999999,2.8
1263,1272,"BELLVILLE, CITY OF",Municipal Owned,TX,4.3,0.0,0.04999999999999982,0.16999999999999993,0.3700000000000001,0.3200000000000003,0.16000000000000014,0.11000000000000032,0.0,0.1299999999999999,0
1264,1256,BELLE RIVE GAS CO,Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
1265,1232,BEDFORD NATURAL GAS SYSTEM,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
1266,1224,"BEAUMONT MUNICIPAL GAS, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
1267,1208,"BAY SPRINGS NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,MS,0,0,0,0,1.52,0.30000000000000004,0.0,0.0,0.0,0.0,0
1268,1200,"BAY ST LOUIS MUNICIPLE GAS, CITY OF",Municipal Owned,MS,0,54.12,-54.12,0,0,54.12,0.0,0.0,0.0,0.0,54.12
1269,1192,NORTH BALDWIN UTILITIES,Municipal Owned,AL,3,3,3,2,5,6,6,3,5,2,1
1270,1184,BAY CITY MUNICIPAL GAS SYSTEM,Municipal Owned,TX,1,0,0,0.06800000000000006,0.569,1.29,0.6229999999999998,0.6699999999999999,0.14000000000000057,0.16799999999999926,0.44
1271,1168,BATH ELECTRIC GAS & WATER SYSTEMS,Municipal Owned,NY,0.008,0.042,0.0,0.0,0.082,0.125,0.21199999999999997,0.7360000000000001,0.792,0.8049999999999999,0.777
1272,1160,BATESVILLE GAS UTILITY,Municipal Owned,IN,0.17,1.29,0.050000000000000044,0.0,0.5509999999999999,0.5529999999999999,0.2250000000000001,0.6310000000000002,0.11799999999999988,0.6470000000000002,0.263
1273,1152,"BATESVILLE GAS DEPT, CITY OF",Municipal Owned,MS,0.25,0.5,1.0,2.0,3.0,0.0,0.13999999999999968,0.3600000000000003,0.0,0.11399999999999988,0
1274,1136,"BASILE, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
1275,1134,BARROW UTILITIES & ELECTRIC CORP,Cooperative,AK,0.16,0.0,0.0,0.0,0.0,0.26,0.0,0.04999999999999999,0.0,0.0,0
1276,1128,BARLOW NATURAL GAS SYSTEM,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
1277,1120,"BARDWELL GAS SYSTEM, CITY OF",Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
1278,1096,BAMBERG BOARD OF PUBLIC WORKS,Municipal Owned,SC,0,0,0,0.556,1.5350000000000001,0.053999999999999826,0.0,0.137,0.0,-0.027000000000000135,0
1279,1088,BALTIMORE GAS AND ELECTRIC COMPANY,Investor Owned,MD,55,78,98,83,97,116,122,107,105.75,119.87,104.12
1280,1072,"BALDWIN MUNICIPAL SYSTEM, TOWN OF",Municipal Owned,LA,0,0,0,1,0,-1,1,0,0,0,0
1281,1064,BAKER UTILITY SYSTEM,Municipal Owned,LA,0.03,-0.009999999999999998,0.26,-0.019000000000000017,0.9680000000000001,0.039999999999999813,0.0,0.0,0.0,0.0,0
1282,1056,BAINBRIDGE MUNICIPAL GAS,Municipal Owned,IN,0,0,0,0,0,0,0,0,0,0.22,0.03
1283,1048,"BAINBRIDGE GAS DEPT, CITY OF",Municipal Owned,GA,1.89,0.0,0.09400000000000008,0.0,0.0,0.0,0.014000000000000012,0.34199999999999986,0.0,0.4490000000000003,0.204
1284,986,HARTLEY MUNICIPAL UTILITIES,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
1285,980,APPALACHIAN NATURAL GAS DISTRIBUTION COMPANY,Investor Owned,VA,0.093,0.07100000000000001,0.0,3.9019999999999997,5.363,1.2899999999999991,6.494999999999999,2.5090000000000003,2.0720000000000027,2.9559999999999995,4.292
1286,976,"BURKESVILLE GAS CO, INC.",Privately Owned,KY,0,0,0,0,0,1,0,0,0,0,0
1287,972,"CLIFTON GAS DEPT, CITY OF",Municipal Owned,TN,0,0,0,0,0,0,0.517,0.0,0.0,0.0,0
1288,969,BALDWYN MUN GAS SYST,Municipal Owned,MS,0,0,0,0,1,1,0,0,0,0,0
